ProductID,ProductOracleSerial,ProductModelNO,ProductMPN,CategoryId,CategoryName,FamilyId,FamilyName,ProductCategoryID,ProductCategoryName,RmsCategoryId,RmsFamilyId,RmsSubfamilyId,BrandID,BrandName,BrandNameA,BrandNameE,ProductNameE,ProductDescriptionE,ProductSmallDescriptionE,ProductNameA,ProductDescriptionA,ProductSmallDescriptionA,Url360Ar,Url360En,ProductImageLargePath,ProductImageSmallPath,VideoUrlAr,VideoUrlEn,ProductSize
186131,186131,39V09002,39V09002,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,27,0,SAMSONITE,?????????,SAMSONITE,SAMSONITE VECTURA Office case plus Black,"39V09002--SAMSONITE VECTURA Office case plus 16"", Black","SAMSONITE VECTURA Office case plus, Black",????????? ??????? ????? ?????? ??????,????????? ??????? ????? ?????? ?????? ??? ??? ????,????????? ??????? ????? ?????? ?????? ??? ??? ????,https://embed.imajize.com/2764587?lang=ar,https://embed.imajize.com/2764587?lang=en,http://cdn.extrastores.com/ImagesSections/product/174/9984948_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9984948_L_1_2.jpg,NULL,NULL,S
186129,186129,39V09006,39V09006,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,27,0,SAMSUNG,???????,SAMSUNG,SAMSONITE VECTURA Bailhandle Black,"39V09006--SAMSONITE VECTURA Bailhandle 17.3"", Black","SAMSONITE VECTURA Bailhandle, Black",????????? ??????? ????? ??? ??? ?????,????????? ??????? ????? ??? ??? ????? ??? ????,????????? ??????? ????? ??? ??? ????? ??? ????,https://embed.imajize.com/6171942?lang=ar,https://embed.imajize.com/6171942?lang=en,http://cdn.extrastores.com/ImagesSections/product/174/9984955_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9984955_L_1_2.jpg,NULL,NULL,S
193263,193263,3U4-00011,3U4-00011,994,Computing,9940021,Accessories,99400210138,Docking & Stands,3,606,18,0,MICROSOFT,?????????,MICROSOFT,Microsoft Ethernet Adapter for Surface Pro 4,"3U4-00011--Microsoft Ethernet Adapter for Surface Pro 4, Black","Microsoft Ethernet Adapter for Surface Pro 4, Black",?????????? ?????? ??? 4 ???? ??????,?????????? ?????? ??? 4 ???? ?????? ??? ????,?????????? ?????? ??? 4 ???? ?????? ??? ????,https://embed.imajize.com/7001373?lang=ar,https://embed.imajize.com/7001373?lang=en,http://cdn.extrastores.com/ImagesSections/product/945/9992650_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/945/9992650_L_1_2.jpg,NULL,NULL,S
183434,183434,4G-4388BLU,4G-4388BLU,993,Gaming,9930012,Accessories,99300120090,PlayStation,13,1305,4,0,4GAMERS,??? ????,4GAMERS,PS4 Hard Shell Controller Case Blue,4G-4388BLU--PS4 Hard Shell Controller Case Blue,PS4 Hard Shell Controller Case Blue,"???? ???? ???? ???? ????? 4, ??? ????","???? ???? ???? ???? ????? 4, ??? ????","???? ???? ???? ???? ????? 4, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/350/9982144_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/350/9982144_L_1_2.jpg,NULL,NULL,S
182912,182912,52K-00264,52K-00264,993,Gaming,9930012,Accessories,99300120088,XBox,13,1305,15,0,MICROSOFT,?????????,MICROSOFT,Xbox 360 Live 3 months Gold Card,52K-00264--Xbox 360 Live 3 months Gold Card,Xbox 360 Live 3 months Gold Card,?????? 3 ???? ??? ???? ????,?????? 3 ???? ??? ???? ????,?????? 3 ???? ??? ???? ????,https://embed.imajize.com/6331702?lang=ar,https://embed.imajize.com/6331702?lang=en,http://cdn.extrastores.com/ImagesSections/product/118/9981543_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/118/9981543_L_1_2.jpg,NULL,NULL,S
182913,182913,52M-00545,52M-00545,993,Gaming,9930012,Accessories,99300120088,XBox,13,1305,15,0,MICROSOFT,?????????,MICROSOFT,Xbox LIVE 12 Months Gold Subscription,52M-00545--Xbox LIVE 12 Months Gold Subscription,Xbox LIVE 12 Months Gold Subscription,?????? ?? ???? ??? ???? ????,?????? ?? ???? ??? ???? ????,?????? ?? ???? ??? ???? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/118/9981564_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/118/9981564_L_1_2.jpg,NULL,NULL,S
182914,182914,5F7-00003,5F7-00003,993,Gaming,9930012,Accessories,99300120088,XBox,13,1305,12,0,MICROSOFT,?????????,MICROSOFT,Xbox Chatpad,5F7-00003--Xbox Chatpad,Xbox Chatpad,??? ???? ??? ???,??? ???? ??? ???,??? ???? ??? ???,https://embed.imajize.com/9690716?lang=ar,https://embed.imajize.com/9690716?lang=en,http://cdn.extrastores.com/ImagesSections/product/118/9981559_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/118/9981559_L_1_2.jpg,NULL,NULL,S
183635,183635,6033A004,CBL-AB-GLD12,994,Computing,9940021,Accessories,99400210134,Cables,2,626,14,0,ENERGEA,???????,ENERGEA,ENERGEA Alu Blaze Charge/Sync/MFI lighthing cable,"6033A004--ENERGEA Alu blaze charge and sync aluminium MFI lighthing cable 1.2m, Luxe Gold","ENERGEA Alu Blaze Charge/Sync MFI lighthing cable 1.2m, Gold",??????? ???????? ???? ????? 6 ?? 1.2 ???,??????? ???????? ???? ????? 6 ?? 1.2 ??? ??? ????,??????? ???????? ???? ????? 6 ?? 1.2 ??? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/178/9982364_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/178/9982364_L_1_2.jpg,NULL,NULL,S
182540,182540,6CL-00002,EX6-00007,993,Gaming,9930012,Accessories,99300120088,XBox,13,1305,12,0,MICROSOFT,?????????,MICROSOFT,Microsoft XBOX ONE Wireless Controller w/ Jack,6CL-00002--Microsoft XBOX ONE Wireless Game Pad Controller with 3.5mm Stereo Headset jack Black. 9m range,Microsoft XBOX ONE Wireless Game Controller w/ 3.5mm Jack,?????????? ?? ???? ??? ???? ?? ???????,?????????? ?? ???? ??? ???? ?? ??????? ?? ??? 3.5??,?????????? ?? ???? ??? ???? ?? ??????? ?? ??? 3.5??,https://embed.imajize.com/7424414?lang=ar,https://embed.imajize.com/7424414?lang=en,http://cdn.extrastores.com/ImagesSections/product/118/9981234_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/118/9981234_L_1_2.jpg,NULL,NULL,S
138912,138912,80D3A002,80D3A002,994,Computing,9940021,Accessories,99400210135,Care & Cleaning,3,606,17,0,ICON,?????,ICON,iCON All-in-One LCD Cleaner,80D3A002--iCON All-in-One-2 way LCD Cleaner,iCON All-in-One-2 way LCD Cleaner,????? ???? ????? ?? ?? ??  ???? ?? ????,???? ????? ?? ?? ?? ?? ????? ???? ?? ???? ?? ?????????,???? ????? ?? ?? ?? ?? ????? ???? ?? ???? ?? ?????????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/408/2269875_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/408/2269875_L_1_2.jpg,NULL,NULL,S
138916,138916,80D3A006,80D3A006,994,Computing,9940021,Accessories,99400210135,Care & Cleaning,3,606,17,0,ICON,?????,ICON,iCON LCD Cleaner for iPad & Notebooks. White,"80D3A006--iCON iPad, e-Book, Notebooks LCD Cleaner, White","iCON iPad, e-Book, Notebooks LCD Cleaner, White",???? ????? ?? ?? ?? ?? ?????,???? ????? ?? ?? ?? ?? ????? ?????? ?? ???,???? ????? ?? ?? ?? ?? ????? ?????? ?? ???,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/408/999630_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/408/999630_L_1_2.jpg,NULL,NULL,S
100012352,100012352,81S51003,81S51003,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,AMERICAN TOURISTER,??????? ???????,AMERICAN TOURISTER,"AMERICAN TOURISTER AMBER Laptop BriefCase, Black/BLue","81S51003--AMERICAN TOURISTER AMBER Laptop BriefCase, Black/BLue","AMERICAN TOURISTER AMBER Laptop BriefCase, Black/BLue","???????? ??????? ???? ????? ??? ???, ????/????","???????? ??????? ???? ????? ??? ???, ????/????","???????? ??????? ???? ????? ??? ???, ????/????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100012352_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100012352_L_1_2.jpg,,,S
183642,183642,84H3A521,DU-SC-17W-UK-1,994,Computing,9940021,Accessories,99400210134,Cables,2,626,14,0,ENERGEA,???????,ENERGEA,ENERGEA Travelite 3.4 2 USB wall charger,"84H3A521--ENERGEA Travelite 3.4, 2 USB wall charger 3.4a US+UK, White","ENERGEA Travelite 3.4, 2 USB wall charger 3.4a US+UK, White",??????? ???? ????? 3.4 ????? 2 ?? ?? ??,??????? ???? ????? 3.4 ????? 2 ?? ?? ?? ??? ????,??????? ???? ????? 3.4 ????? 2 ?? ?? ?? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/178/9982366_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/178/9982366_L_1_2.jpg,NULL,NULL,S
183643,183643,84H3A522,QU-TAK-34W-UK,994,Computing,9940021,Accessories,99400210134,Cables,2,626,14,0,ENERGEA,???????,ENERGEA,ENERGEA Travelite 6.8 4 USB wall charger,"84H3A522--ENERGEA Travelite 6.8, 4 USB wall charger 6.8a US+UK, White","ENERGEA Travelite 6.8, 4 USB wall charger 6.8a US+UK, White",??????? ???? ????? 6.8 ????? 4 ?? ?? ??,??????? ???? ????? 6.8 ????? 4 ?? ?? ?? ??? ????,??????? ???? ????? 6.8 ????? 4 ?? ?? ?? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/178/9982369_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/178/9982369_L_1_2.jpg,NULL,NULL,S
183638,183638,84H3A523,QU-TAK-34W,994,Computing,9940021,Accessories,99400210134,Cables,2,626,14,0,ENERGEA,???????,ENERGEA,ENERGEA Travelworld 4USB wall charger.pck,"84H3A523--ENERGEA Travelworld 6.8, 4 USB wall charger pack 6.8a US/UK/EU/AU Adaptors, White","ENERGEA Travelworld 4USB wall chrgr.pck 6.8a Adaptors, White",??????? ???? ????? 6.8 ????? 4 ?? ?? ??,??????? ???? ????? 6.8 ????? 4 ?? ?? ?? ????? ??? ????,??????? ???? ????? 6.8 ????? 4 ?? ?? ?? ????? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/178/9982372_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/178/9982372_L_1_2.jpg,NULL,NULL,S
100031079,100031079,85T41003,85T 41 003,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,AMERICAN TOURISTER,??????? ???????,AMERICAN TOURISTER,"AMERICAN TOURISTER Merit Laptop Briefcase, M, Navy Blue","85T41003--AMERICAN TOURISTER Merit Laptop Briefcase, M, Navy Blue","AMERICAN TOURISTER Merit Laptop Briefcase, M, Navy Blue","??????? ?????? ???? ????? ??????, ??? ????","??????? ?????? ???? ????? ??????, ??? ????","??????? ?????? ???? ????? ??????, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100031079_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100031079_L_1_2.jpg,,,S
100036659,100036659,939-001562,939-001562,993,Gaming,9930012,Accessories,99300120090,PlayStation,13,1305,13,0,OTHERS,?????,,"Astro A20 Wireless Headset PS4 Gen1, Black","939-001562--Astro A20 wireless headset PS4 GEN1 Black, gaming, immersive, accurate and precise","939-001562--Astro A20 wireless headset PS4 GEN1 Black, gaming, immersive, accurate and precise",????? ????? ??? ??????? ???????,????? ????? ??? ??????? ???????,????? ????? ??? ??????? ???????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100036659_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100036659_L_1_2.jpg,,,S
191622,191622,A7400001,1.04039E+11,994,Computing,9940021,Accessories,99400210135,Care & Cleaning,2,626,11,0,ANKER,?????,ANKER,ANKER GlassGuard iPad mini 4 glass LCD film,A7400001--ANKER GlassGuard premium reinforcing iPad mini 4 glass LCD protection film,ANKER GlassGuard iPad mini 4 glass LCD film,???? ???? ????? ????? ???? 4 ????,???? ???? ????? ????? ???? 4 ????,???? ???? ????? ????? ???? 4 ????,https://embed.imajize.com/6383085?lang=ar,https://embed.imajize.com/6383085?lang=en,http://cdn.extrastores.com/ImagesSections/product/408/9990637_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/408/9990637_L_1_2.jpg,NULL,NULL,S
143920,143920,ACH114EU,ACH114EU,994,Computing,9940021,Accessories,99400210134,Cables,3,606,8,0,TARGUS,??????,TARGUS,TARGUS 4-Port USB Hub,ACH114EU--TARGUS 4-Port USB Hub,TARGUS 4-Port USB Hub,?????? ???? ?? ?? ?? 4 ????,?????? ???? ?? ?? ?? 4 ????,?????? ???? ?? ?? ?? 4 ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/178/9917921_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/178/9917921_L_1_2.jpg,NULL,NULL,S
160380,160380,ANC316,ANC316BLK,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,CASE LOGIC,??? ?????,CASE LOGIC,"Caselogic 15.6"" Laptop Shoulder Bag, Black","ANC316--Case Logic 15.6"" Laptop Shoulder Bag, Polyester Slim, Compact Case has Separate Protective, Black","Caselogic 15.6"" Laptop Shoulder Bag, Black",??? ????? ????? ??? ??? 15.6,"??? ????? ???? ?????? 15,6 ??? ?? ??? ??????? ??? ????","??? ????? ???? ?????? 15,6 ??? ?? ??? ??????? ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9954460_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9954460_L_1_2.jpg,NULL,NULL,S
181253,181253,AP007,2451679,994,Computing,9940021,Accessories,99400210136,Others,2,605,3,0,HUAWEI,?????,HUAWEI,"HUAWEI AP007 - 13000mAh Power bank, Gray","02451679--HUAWEI AP007 - 13000mAh Power bank, Gray","02451679--HUAWEI AP007 - 13000mAh Power bank, Gray",????? ???? ???? 13000???? ?????? ?????,????? ???? ???? 13000???? ?????? ?????,????? ???? ???? 13000???? ?????? ?????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/409/9979842_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/409/9979842_L_1_2.jpg,NULL,NULL,S
191721,191721,AP007-Gold,AP007-GOLD,994,Computing,9940021,Accessories,99400210136,Others,2,605,3,0,HUAWEI,?????,HUAWEI,HUAWEI AP007 13000mAh Aluminum Power bank Gold,"AP007-Gold--HUAWEI AP007 13000mAh Aluminum Power bank, Gold","HUAWEI AP007 13000mAh Aluminum Power bank, Gold",????? ??? ???? 13000???? ????? ????????,????? ??? ???? 13000???? ????? ???????? ??? ????,????? ??? ???? 13000???? ????? ???????? ??? ????,https://embed.imajize.com/6949384?lang=ar,https://embed.imajize.com/6949384?lang=en,http://cdn.extrastores.com/ImagesSections/product/409/9990755_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/409/9990755_L_1_2.jpg,NULL,NULL,S
100024960,100024960,BB260,BB260,991,TV & Home Cinema,9910003,Accessories,99100030014,Other Accessories,1,106,10,0,MAGIC STAR,????? ????,MAGIC STAR,Magic Star Reconnect Hybrid Soundbar,BB260--Magic Star BB260 Reconnect Hybrid Soundbar,BB260 --Magic Star BB260 Reconnect Hybrid Soundbar,"????? ???? ????? ??? ????, ?????","????? ???? ????? ??? ????, ?????","????? ???? ????? ??? ????, ?????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100024960_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100024960_L_1_2.jpg,https://www.youtube.com/watch?v=so6FwS0037c,https://www.youtube.com/watch?v=so6FwS0037c,S
100026878,100026878,BDR1314,BDR1314,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,15,0,TUCANO,??????,TUCANO,"TUCANO DRITTA - BAG FOR MACBOOK PRO 15"" RETINA AND 13” OR 14” NOTEBOOKS - BLACK","BDR1314--TUCANO Dritta Bag for Macbook Pro 15 inch retina and 13 or 14 inch Notebooks, Black","TUCANO Dritta Bag for Macbook Pro 15 inch retina and 13 or 14 inch Notebooks, Black",?????? - ????? - ????? ????? ???? ??????? ??????? ’??? ??? ??? ??????‘ 15 ???? ?? 13 ???? ??,?????? - ????? - ????? ????? ???? ??????? ??????? ’??? ??? ??? ??????‘ 15 ???? ?? 13 ???? ?? 14 ???? ?? ????? ’??? ???‘ 14 ???? - ?????? ?????? ??????,?????? - ????? - ????? ????? ???? ??????? ??????? ’??? ??? ??? ??????‘ 15 ???? ?? 13 ???? ?? 14 ???? ?? ????? ’??? ???‘ 14 ???? - ?????? ??????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100026878_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100026878_L_1_2.jpg,,,S
135586,135586,BENRO T 600 EX,BENRO T 600 EX,996,Cameras,9960030,Accessories,99600300201,Others,3,604,7,0,BENRO,?????,BENRO,Benro Aluminium Tripod,BENRO T 600 EX--Benro Aluminium Tripod T-600 Ex For Photo And Video,Benro Aluminium Tripod,????? ????? ????? ??????? ?? ?????????,????? ????? ????? ??????? ?? ?????????,????? ????? ????? ??????? ?? ?????????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/405/997267_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/405/997267_L_1_2.jpg,,,S
175521,175521,BG-02-3/Black,BG-02-3/BLACK,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"LAVVENTO Office Bag Fit Up to 15.6"", Black","BG-02-3/Black--LAVVENTO Office Bag Fit Up to 15.6"", Black","LAVVENTO Office Bag Fit Up to 15.6"", Black","?????? ???? ??? ??? 15.6 ????, ????","?????? ???? ??? ??? 15.6 ????, ????","?????? ???? ??? ??? 15.6 ????, ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9973336_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9973336_L_1_2.jpg,NULL,NULL,S
184964,184964,BG-04-5/BLACK,BG-04-5/BLACK,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"Lavvento Discovery Bag Fit Up to 15.6"" Black","BG-04-5/BLACK--Lavvento Laptop Bag, designed in Paris, Discovery Bag, Fit Up to 15.6, Easy to carry - light weight case, Black","Lavvento Discovery Bag , Fit Up to 15.6"", Black",??????? ????? ??? ??? ???? 15.6 ????,??????? ????? ??? ??? ???? ????? 15.6 ???? ??? ????,??????? ????? ??? ??? ???? ????? 15.6 ???? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9983736_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9983736_L_1_2.jpg,NULL,NULL,S
168241,168241,BG-04-5/BROWN,BG-04-5/BROWN,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"Lavvento Discovery Bag Fit Up to 15.6 Inch, Brown","BG-04-5/BROWN--Lavvento Laptop Bag, designed in Paris, Discovery Bag, Fit Up to 15.6, Easy to carry - light weight case, Brown","Lavvento Discovery Bag Fit Up to 15.6"" for man, Brown", ??????? ???? ??? ???  15.6 ????? ???, ??????? ???? ??? ???  15.6 ????? ???,???? ??? ??? ?????? 15.6 ???? ????? ?????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9964673_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9964673_L_1_2.jpg,NULL,NULL,S
168242,168242,BG-04-5/GRAY,BG-04-5/GRAY,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"Lavvento Discovery Bag Fit Up to 15.6"" for man","BG-04-5/GRAY--Lavvento Laptop Bag, designed in Paris, Discovery Bag, Fit Up to 15.6, Easy to carry - light weight case, Gray","Lavvento Discovery Bag Fit Up to 15.6"" for man, Gray",???? ??? ??? ?????? 15.6 ????,???? ??? ??? ?????? 15.6 ???? ????? ?????,???? ??? ??? ?????? 15.6 ???? ????? ?????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9964670_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9964670_L_1_2.jpg,NULL,NULL,S
168250,168250,BG-05-4,BG-05-4,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"Lavvento Discovery Bag Fit Up to 15.6"" for man","BG-05-4--Lavvento Special designed compartments for laptop, specious pockets for charger, pen loops, keys. Sportive youth design. Adjustable shoulder strap nylon waterproof material, Black","Lavvento Discovery Bag Fit Up to 15.6"" for man, Black","???? ??? ??? ?????? 15.6 ????, ??? ????",???? ??? ??? ?????? 15.6 ???? ???? ??? ?????,???? ??? ??? ?????? 15.6 ???? ???? ??? ?????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9964648_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9964648_L_1_2.jpg,NULL,NULL,S
168251,168251,BG-08-9,BG-08-9,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"Lavvento Office Bag Fit Up to 15.6"", Black","BG-08-9--Lavvento Laptop Bag, designed in Paris, Office BagMultiple carrying styles. Padded Compartment. Specious pockets for charger, phones, keys etc. Business practical style. High Quality PU Material.","Lavvento Office Bag Fit Up to 15.6"", Black","???? ??? ??? ??????  15.6 ????,??????","???? ??? ??? ?????? 15.6 ????, ????? ??????","???? ??? ??? ?????? 15.6 ????, ????? ??????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9964639_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9964639_L_1_2.jpg,NULL,NULL,S
193629,193629,BG-11-6/ BLACK,BG-11-6/ BLACK,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,Lavvento Discovery Bag Fit Up to 15.6 inch for men,BG-11-6/ BLACK--Lavvento Discovery Bag Fit Up to 15.6 inch for men,Lavvento Discovery Bag Fit Up to 15.6 inch for men,?????? ??????? ????? ??? ??? 15.6 ????,?????? ??????? ????? ??? ??? 15.6 ????,?????? ??????? ????? ??? ??? 15.6 ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9992971_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9992971_L_1_2.jpg,NULL,NULL,S
168249,168249,BG-18-4,BG-18-4,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"Lavvento Office Bag Fit Up to 15.6 Inch, Black","BG-18-4--Lavvento Laptop Bag, esigned in Paris, Office BagMultiple carrying styles. Removable sleeve. Specious pockets for charger, phones, keys etc. Ultra sleek design Detachable/adjustable shoulder strap.","Lavvento Office Bag Fit Up to 15.6"", Black",??????? ???? ??? ??? ?????? 15.6 ????? ????,??????? ???? ??? ??? ?????? 15.6 ????? ????,???? ??? ??? ?????? 15.6 ???? ????? ?? ???? ????? ??????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9964659_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9964659_L_1_2.jpg,NULL,NULL,S
100025868,100025868,BG-18-6,BG-18-6,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"LAVVENTO Laptop Bag, Designed in Paris, Office Bag, Black","BG-18-6-- LAVVENTO Laptop Bag, Designed in Paris, Office Bag, Fit Up to 15.6 inch, Business style - High quality nylon, Black","LAVVENTO Laptop Bag, Designed in Paris, Office Bag, Fit Up to 15.6 inch, Business style - High quality nylon, Black","????? ?????? ??????? ???? 15.6, ??? ??????","????? ?????? ??????? ???? 15.6, ??? ??????","????? ?????? ??????? ???? 15.6, ??? ??????, ??? ??????? ?????? ????? ?????? ?? ??????? ????????  ??????  ??? ???? ???????  ????? ????? ?????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100025868_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100025868_L_1_2.jpg,,,S
184965,184965,BG-22-6,BG-22-6,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"Lavvento Discovery Bag Fit Up to 15.6"" Black","BG-22-6--Lavvento Special designed compartments for laptop, specious pockets for charger, pen loops, keys, Sportive youth design, Easy to carry, light weight, Adjustable shoulder strap, Nylon waterproof, air bubbles for extra protection ,Black","Lavvento Discovery Bag , Fit Up to 15.6"", Black",??????? ????? ??? ??? ???? 15.6 ????,??????? ????? ??? ??? ???? ????? 15.6 ???? ??? ????,??????? ????? ??? ??? ???? ????? 15.6 ???? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9983737_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9983737_L_1_2.jpg,NULL,NULL,S
196661,196661,BG-23-6,BG-23-6,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"LAVVENTO Office Bag Fit Up to 15.6 Inch, Black","BG-23-6--LAVVENTO Laptop Bag, designed in Paris, Discovery Bag, Fit Up to 15.6, Easy to carry light weight case","LAVVENTO Office Bag Fit Up to 15.6 Inch, Black","?????? ???? ??? ??? 15.6 ????, ??? ????","?????? ???? ??? ??? 15.6 ????, ??? ????","?????? ???? ??? ??? 15.6 ????, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9996051_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9996051_L_1_2.jpg,NULL,NULL,S
184966,184966,BG-25-3,BG-25-3,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"Lavvento Office Bag Fit Up to 15.6"" Black","BG-25-3--Lavvento Laptop Bag, designed in Paris, Removable sleeve. Spacious pockets for charger, phones, keys, Elegance/Ultra sleek design, Detachable/adjustable shoulder strap, Durable Nylon water proof-PU, removable sleeve, Extra Soft lining, Black","Lavvento, Office Bag Fit Up to 15.6"", Black",??????? ????? ??? ??? ???? 15.6 ????,??????? ????? ??? ??? ???? ????? 15.6 ???? ??? ????,??????? ????? ??? ??? ???? ????? 15.6 ???? ??? ????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9983740_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9983740_L_1_2.jpg,NULL,NULL,S
196650,196650,BG-26-3,BG-26-3,994,Computing,9940021,Accessories,99400210133,Bags & Cases,3,606,13,0,LAVVENTO,???????,LAVVENTO,"Lavvento Laptop Backpack 15.6 Inch, Dark Grey","BG-26-3---LAVVENTO Laptop Backpack 15.6 Inch, Dark Grey Front  specious pockets for charger, phones, tablet and other essentials, USB socket at side","LAVVENTO Laptop Backpack 15.6 Inch, Dark Grey",?????? ???? ??? ??? 15.6????? ????? ????,"?????? ???? ??? ??? 15.6????, ????? ????","?????? ???? ??? ??? 15.6????, ????? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/174/9996061_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/174/9996061_L_1_2.jpg,NULL,NULL,S
